	trialNo	RT	ACC	literate	number	visual_noise	learn_trial	category	item	trial	pp	subject
104	63.0	2.422169021914669	1.0	y	2	noise	no_learn	bikes	bikes_63.0	69	y_2	02
105	62.0	3.6222450403638495	1.0	y	2	noise	no_learn	bikes	bikes_62.0	70	y_2	02
106	60.0	3.8787931220322207	0.0	y	2	noise	no_learn	bikes	bikes_60.0	71	y_2	02
11	1.0	12.799642356701042	0.0	y	2	learn	learn	cars	cars_1.0	0	y_2	02
12	2.0	6.548611690794133	1.0	y	2	learn	learn	cars	cars_2.0	1	y_2	02
13	3.0	7.988040466451821	0.0	y	2	learn	learn	cars	cars_3.0	2	y_2	02
18	4.0	3.5765687314569727	1.0	y	2	learn	learn	cars	cars_4.0	3	y_2	02
19	5.0	5.69022198521634	1.0	y	2	learn	learn	cars	cars_5.0	4	y_2	02
20	6.0	4.236095228910926	0.0	y	2	learn	learn	cars	cars_6.0	5	y_2	02
25	7.0	3.976717121413458	1.0	y	2	learn	learn	cars	cars_7.0	6	y_2	02
26	8.0	10.384430481614801	1.0	y	2	learn	learn	cars	cars_8.0	7	y_2	02
27	9.0	4.2498081304083835	0.0	y	2	learn	learn	cars	cars_9.0	8	y_2	02
32	10.0	5.750548459329367	1.0	y	2	learn	learn	cars	cars_10.0	9	y_2	02
33	11.0	6.240957816245099	0.0	y	2	learn	learn	cars	cars_11.0	10	y_2	02
34	12.0	3.68289933390588	1.0	y	2	learn	learn	cars	cars_12.0	11	y_2	02
39	13.0	7.098400938155464	0.0	y	2	learn	learn	cars	cars_13.0	12	y_2	02
40	14.0	5.9686958783895525	1.0	y	2	learn	learn	cars	cars_14.0	13	y_2	02
41	15.0	2.461602984331876	1.0	y	2	learn	learn	cars	cars_15.0	14	y_2	02
46	16.0	7.667848005245105	0.0	y	2	learn	learn	cars	cars_16.0	15	y_2	02
47	17.0	3.2697832339608794	0.0	y	2	learn	learn	cars	cars_17.0	16	y_2	02
48	18.0	7.628495085949908	1.0	y	2	learn	learn	cars	cars_18.0	17	y_2	02
51	19.0	8.125513509483426	0.0	y	2	no_noise	no_learn	cars	cars_19.0	18	y_2	02
52	23.0	11.870436360482929	1.0	y	2	no_noise	no_learn	cars	cars_23.0	19	y_2	02
53	40.0	5.7727777773270645	1.0	y	2	no_noise	no_learn	cars	cars_40.0	20	y_2	02
54	37.0	2.6855611952569234	1.0	y	2	no_noise	no_learn	cars	cars_37.0	21	y_2	02
55	35.0	4.6453443562777466	1.0	y	2	no_noise	no_learn	cars	cars_35.0	22	y_2	02
56	20.0	5.191786522690563	0.0	y	2	no_noise	no_learn	cars	cars_20.0	23	y_2	02
57	44.0	3.92570169161354	0.0	y	2	no_noise	no_learn	cars	cars_44.0	24	y_2	02
58	24.0	6.348783664300754	0.0	y	2	no_noise	no_learn	cars	cars_24.0	25	y_2	02
59	27.0	4.90437803050645	0.0	y	2	no_noise	no_learn	cars	cars_27.0	26	y_2	02
60	34.0	7.4703548311017585	0.0	y	2	no_noise	no_learn	cars	cars_34.0	27	y_2	02
61	36.0	3.3292733430535013	0.0	y	2	no_noise	no_learn	cars	cars_36.0	28	y_2	02
62	39.0	3.449095599276916	1.0	y	2	no_noise	no_learn	cars	cars_39.0	29	y_2	02
63	43.0	3.2283207621940164	0.0	y	2	no_noise	no_learn	cars	cars_43.0	30	y_2	02
64	32.0	7.676872562121389	1.0	y	2	no_noise	no_learn	cars	cars_32.0	31	y_2	02
65	38.0	2.5875525058127096	1.0	y	2	no_noise	no_learn	cars	cars_38.0	32	y_2	02
66	30.0	4.506045411702871	0.0	y	2	no_noise	no_learn	cars	cars_30.0	33	y_2	02
67	33.0	3.533845228707833	0.0	y	2	no_noise	no_learn	cars	cars_33.0	34	y_2	02
68	42.0	10.935818709777775	0.0	y	2	no_noise	no_learn	cars	cars_42.0	35	y_2	02
69	46.0	3.3613360282870417	0.0	y	2	no_noise	no_learn	cars	cars_46.0	36	y_2	02
70	26.0	7.8031632751462885	1.0	y	2	no_noise	no_learn	cars	cars_26.0	37	y_2	02
71	28.0	2.6789488869126217	1.0	y	2	no_noise	no_learn	cars	cars_28.0	38	y_2	02
72	29.0	3.50997519270004	1.0	y	2	no_noise	no_learn	cars	cars_29.0	39	y_2	02
73	41.0	1.6767161488951388	0.0	y	2	no_noise	no_learn	cars	cars_41.0	40	y_2	02
74	25.0	2.7903495470909547	1.0	y	2	no_noise	no_learn	cars	cars_25.0	41	y_2	02
75	31.0	2.4309678736954083	0.0	y	2	no_noise	no_learn	cars	cars_31.0	42	y_2	02
76	45.0	1.84580857128276	1.0	y	2	no_noise	no_learn	cars	cars_45.0	43	y_2	02
77	22.0	3.932946136309511	0.0	y	2	no_noise	no_learn	cars	cars_22.0	44	y_2	02
78	21.0	8.204687777320032	0.0	y	2	no_noise	no_learn	cars	cars_21.0	45	y_2	02
79	48.0	2.348757325285078	0.0	y	2	no_noise	no_learn	cars	cars_48.0	46	y_2	02
80	47.0	3.1526106826177056	0.0	y	2	no_noise	no_learn	cars	cars_47.0	47	y_2	02
83	49.0	11.935802095937106	1.0	y	2	noise	no_learn	cars	cars_49.0	48	y_2	02
84	70.0	5.39063433262254	1.0	y	2	noise	no_learn	cars	cars_70.0	49	y_2	02
85	59.0	4.029665024462702	0.0	y	2	noise	no_learn	cars	cars_59.0	50	y_2	02
86	64.0	1.881172142885589	0.0	y	2	noise	no_learn	cars	cars_64.0	51	y_2	02
87	51.0	3.3203006537751207	0.0	y	2	noise	no_learn	cars	cars_51.0	52	y_2	02
88	56.0	2.390065815119669	1.0	y	2	noise	no_learn	cars	cars_56.0	53	y_2	02
89	65.0	3.0355029657730483	0.0	y	2	noise	no_learn	cars	cars_65.0	54	y_2	02
90	54.0	6.947768923366311	0.0	y	2	noise	no_learn	cars	cars_54.0	55	y_2	02
91	61.0	4.64492495812101	1.0	y	2	noise	no_learn	cars	cars_61.0	56	y_2	02
92	58.0	4.843893522304826	1.0	y	2	noise	no_learn	cars	cars_58.0	57	y_2	02
93	72.0	3.0661688727950605	0.0	y	2	noise	no_learn	cars	cars_72.0	58	y_2	02
94	71.0	4.060408732882024	1.0	y	2	noise	no_learn	cars	cars_71.0	59	y_2	02
95	69.0	2.6829572797396395	1.0	y	2	noise	no_learn	cars	cars_69.0	60	y_2	02
96	52.0	2.7921989511405627	0.0	y	2	noise	no_learn	cars	cars_52.0	61	y_2	02
97	50.0	1.5767328437787	0.0	y	2	noise	no_learn	cars	cars_50.0	62	y_2	02
98	53.0	2.3529581955262984	0.0	y	2	noise	no_learn	cars	cars_53.0	63	y_2	02
99	57.0	4.933618389008188	0.0	y	2	noise	no_learn	cars	cars_57.0	64	y_2	02
100	68.0	3.016430277386462	0.0	y	2	noise	no_learn	cars	cars_68.0	65	y_2	02
101	67.0	1.5879864917324085	0.0	y	2	noise	no_learn	cars	cars_67.0	66	y_2	02
102	55.0	3.187133431827533	0.0	y	2	noise	no_learn	cars	cars_55.0	67	y_2	02
103	66.0	2.816593741364158	1.0	y	2	noise	no_learn	cars	cars_66.0	68	y_2	02
104	63.0	1.7763809545422191	0.0	y	2	noise	no_learn	cars	cars_63.0	69	y_2	02
105	62.0	3.3439380960217022	0.0	y	2	noise	no_learn	cars	cars_62.0	70	y_2	02
106	60.0	2.1957321070967737	1.0	y	2	noise	no_learn	cars	cars_60.0	71	y_2	02
11	1.0	5.2173852084961245	1.0	y	2	learn	learn	faces	faces_1.0	0	y_2	02
12	2.0	3.3057983922672065	1.0	y	2	learn	learn	faces	faces_2.0	1	y_2	02
13	3.0	2.2725735486592384	1.0	y	2	learn	learn	faces	faces_3.0	2	y_2	02
18	4.0	4.628306255475764	1.0	y	2	learn	learn	faces	faces_4.0	3	y_2	02
19	5.0	2.684668910480468	1.0	y	2	learn	learn	faces	faces_5.0	4	y_2	02
20	6.0	5.075190187946646	0.0	y	2	learn	learn	faces	faces_6.0	5	y_2	02
25	7.0	2.6864040437276344	1.0	y	2	learn	learn	faces	faces_7.0	6	y_2	02
26	8.0	2.1717964261597444	1.0	y	2	learn	learn	faces	faces_8.0	7	y_2	02
27	9.0	3.2079769124356967	1.0	y	2	learn	learn	faces	faces_9.0	8	y_2	02
32	10.0	6.153716921236992	1.0	y	2	learn	learn	faces	faces_10.0	9	y_2	02
33	11.0	4.101542980003615	1.0	y	2	learn	learn	faces	faces_11.0	10	y_2	02
34	12.0	3.015567573349472	1.0	y	2	learn	learn	faces	faces_12.0	11	y_2	02
39	13.0	5.245169222091136	1.0	y	2	learn	learn	faces	faces_13.0	12	y_2	02
40	14.0	2.602765515503052	1.0	y	2	learn	learn	faces	faces_14.0	13	y_2	02
41	15.0	3.2992914399819715	1.0	y	2	learn	learn	faces	faces_15.0	14	y_2	02
46	16.0	2.515828532203159	1.0	y	2	learn	learn	faces	faces_16.0	15	y_2	02
47	17.0	3.026326858257562	1.0	y	2	learn	learn	faces	faces_17.0	16	y_2	02
48	18.0	2.188755509919247	1.0	y	2	learn	learn	faces	faces_18.0	17	y_2	02
51	19.0	5.734041596192582	1.0	y	2	no_noise	no_learn	faces	faces_19.0	18	y_2	02
52	23.0	9.530624980245193	0.0	y	2	no_noise	no_learn	faces	faces_23.0	19	y_2	02
53	40.0	1.483854589188013	1.0	y	2	no_noise	no_learn	faces	faces_40.0	20	y_2	02
54	37.0	4.114447476357782	0.0	y	2	no_noise	no_learn	faces	faces_37.0	21	y_2	02
55	35.0	2.1488928293856593	1.0	y	2	no_noise	no_learn	faces	faces_35.0	22	y_2	02
56	20.0	3.6045796657945175	0.0	y	2	no_noise	no_learn	faces	faces_20.0	23	y_2	02
57	44.0	4.625246067180342	0.0	y	2	no_noise	no_learn	faces	faces_44.0	24	y_2	02
58	24.0	4.151083830194693	0.0	y	2	no_noise	no_learn	faces	faces_24.0	25	y_2	02
59	27.0	4.73563774048489	0.0	y	2	no_noise	no_learn	faces	faces_27.0	26	y_2	02
60	34.0	2.6429260295108183	0.0	y	2	no_noise	no_learn	faces	faces_34.0	27	y_2	02
61	36.0	1.8992565103962988	0.0	y	2	no_noise	no_learn	faces	faces_36.0	28	y_2	02
62	39.0	4.295195520585367	0.0	y	2	no_noise	no_learn	faces	faces_39.0	29	y_2	02
63	43.0	2.161897008779306	1.0	y	2	no_noise	no_learn	faces	faces_43.0	30	y_2	02
64	32.0	3.0653900483903267	1.0	y	2	no_noise	no_learn	faces	faces_32.0	31	y_2	02
65	38.0	2.718884101042022	1.0	y	2	no_noise	no_learn	faces	faces_38.0	32	y_2	02
66	30.0	4.307163968876012	1.0	y	2	no_noise	no_learn	faces	faces_30.0	33	y_2	02
67	33.0	2.3088188694318887	0.0	y	2	no_noise	no_learn	faces	faces_33.0	34	y_2	02
68	42.0	2.959778703650045	0.0	y	2	no_noise	no_learn	faces	faces_42.0	35	y_2	02
69	46.0	3.3786711521333928	0.0	y	2	no_noise	no_learn	faces	faces_46.0	36	y_2	02
70	26.0	1.9207754854278392	1.0	y	2	no_noise	no_learn	faces	faces_26.0	37	y_2	02
71	28.0	5.332305571471807	1.0	y	2	no_noise	no_learn	faces	faces_28.0	38	y_2	02
72	29.0	4.908604834546168	0.0	y	2	no_noise	no_learn	faces	faces_29.0	39	y_2	02
73	41.0	2.1900813753991315	1.0	y	2	no_noise	no_learn	faces	faces_41.0	40	y_2	02
74	25.0	3.3590704678053958	1.0	y	2	no_noise	no_learn	faces	faces_25.0	41	y_2	02
75	31.0	2.2526665213290467	0.0	y	2	no_noise	no_learn	faces	faces_31.0	42	y_2	02
76	45.0	7.2887384098203265	1.0	y	2	no_noise	no_learn	faces	faces_45.0	43	y_2	02
77	22.0	3.858645396629072	0.0	y	2	no_noise	no_learn	faces	faces_22.0	44	y_2	02
78	21.0	3.804094055405585	0.0	y	2	no_noise	no_learn	faces	faces_21.0	45	y_2	02
79	48.0	6.958577239363875	1.0	y	2	no_noise	no_learn	faces	faces_48.0	46	y_2	02
80	47.0	2.371792617133906	1.0	y	2	no_noise	no_learn	faces	faces_47.0	47	y_2	02
83	49.0	9.802561935180165	0.0	y	2	noise	no_learn	faces	faces_49.0	48	y_2	02
84	70.0	6.3438359816873335	0.0	y	2	noise	no_learn	faces	faces_70.0	49	y_2	02
85	59.0	2.0851353946918607	0.0	y	2	noise	no_learn	faces	faces_59.0	50	y_2	02
86	64.0	5.287220877356958	0.0	y	2	noise	no_learn	faces	faces_64.0	51	y_2	02
87	51.0	1.7963455224889913	0.0	y	2	noise	no_learn	faces	faces_51.0	52	y_2	02
88	56.0	2.0756099913196517	0.0	y	2	noise	no_learn	faces	faces_56.0	53	y_2	02
89	65.0	1.7656666485672758	1.0	y	2	noise	no_learn	faces	faces_65.0	54	y_2	02
90	54.0	2.4325534823829003	1.0	y	2	noise	no_learn	faces	faces_54.0	55	y_2	02
91	61.0	5.008428484712566	0.0	y	2	noise	no_learn	faces	faces_61.0	56	y_2	02
92	58.0	2.3330155092216955	1.0	y	2	noise	no_learn	faces	faces_58.0	57	y_2	02
93	72.0	3.2559309382922947	0.0	y	2	noise	no_learn	faces	faces_72.0	58	y_2	02
94	71.0	2.2461372821862824	0.0	y	2	noise	no_learn	faces	faces_71.0	59	y_2	02
95	69.0	1.8398535226606327	1.0	y	2	noise	no_learn	faces	faces_69.0	60	y_2	02
96	52.0	2.9365716003831035	0.0	y	2	noise	no_learn	faces	faces_52.0	61	y_2	02
97	50.0	2.8287340010738258	0.0	y	2	noise	no_learn	faces	faces_50.0	62	y_2	02
98	53.0	2.8075513550002142	0.0	y	2	noise	no_learn	faces	faces_53.0	63	y_2	02
99	57.0	2.8502104284661987	0.0	y	2	noise	no_learn	faces	faces_57.0	64	y_2	02
100	68.0	2.5695358093080363	0.0	y	2	noise	no_learn	faces	faces_68.0	65	y_2	02
101	67.0	2.245634814828918	0.0	y	2	noise	no_learn	faces	faces_67.0	66	y_2	02
102	55.0	3.7170030901743294	0.0	y	2	noise	no_learn	faces	faces_55.0	67	y_2	02
103	66.0	2.6387587921653903	0.0	y	2	noise	no_learn	faces	faces_66.0	68	y_2	02
104	63.0	2.49489468851516	1.0	y	2	noise	no_learn	faces	faces_63.0	69	y_2	02
105	62.0	1.6699826810845482	0.0	y	2	noise	no_learn	faces	faces_62.0	70	y_2	02
106	60.0	2.0581460089097163	0.0	y	2	noise	no_learn	faces	faces_60.0	71	y_2	02
11	1.0	6.361795542790787	1.0	y	3	no_noise	learn	bikes	bikes_1.0	0	y_3	03
12	2.0	3.564275705459295	1.0	y	3	no_noise	learn	bikes	bikes_2.0	1	y_3	03
13	3.0	5.017861904139863	1.0	y	3	no_noise	learn	bikes	bikes_3.0	2	y_3	03
18	4.0	3.8885110028186323	1.0	y	3	no_noise	learn	bikes	bikes_4.0	3	y_3	03
19	5.0	4.325984207936926	1.0	y	3	no_noise	learn	bikes	bikes_5.0	4	y_3	03
20	6.0	3.0905790612123383	1.0	y	3	no_noise	learn	bikes	bikes_6.0	5	y_3	03
25	7.0	2.6634080577932764	1.0	y	3	no_noise	learn	bikes	bikes_7.0	6	y_3	03
26	8.0	2.2217044016961154	1.0	y	3	no_noise	learn	bikes	bikes_8.0	7	y_3	03
27	9.0	1.880630774829115	1.0	y	3	no_noise	learn	bikes	bikes_9.0	8	y_3	03
32	10.0	3.5787731043801614	1.0	y	3	no_noise	learn	bikes	bikes_10.0	9	y_3	03
33	11.0	3.103985619707601	1.0	y	3	no_noise	learn	bikes	bikes_11.0	10	y_3	03
34	12.0	3.252219973725005	1.0	y	3	no_noise	learn	bikes	bikes_12.0	11	y_3	03
39	13.0	4.047629448154112	1.0	y	3	no_noise	learn	bikes	bikes_13.0	12	y_3	03
40	14.0	3.1030070240085483	1.0	y	3	no_noise	learn	bikes	bikes_14.0	13	y_3	03
41	15.0	3.0587866547903104	1.0	y	3	no_noise	learn	bikes	bikes_15.0	14	y_3	03
46	16.0	2.3279024986404693	1.0	y	3	no_noise	learn	bikes	bikes_16.0	15	y_3	03
47	17.0	3.11559018438129	1.0	y	3	no_noise	learn	bikes	bikes_17.0	16	y_3	03
48	18.0	2.8431503568735934	1.0	y	3	no_noise	learn	bikes	bikes_18.0	17	y_3	03
51	19.0	7.764461132124778	1.0	y	3	no_noise	no_learn	bikes	bikes_19.0	18	y_3	03
52	45.0	3.0072873975514085	1.0	y	3	no_noise	no_learn	bikes	bikes_45.0	19	y_3	03
53	41.0	6.8703881398250815	1.0	y	3	no_noise	no_learn	bikes	bikes_41.0	20	y_3	03
54	29.0	10.943256847536759	0.0	y	3	no_noise	no_learn	bikes	bikes_29.0	21	y_3	03
55	34.0	9.583761713771311	0.0	y	3	no_noise	no_learn	bikes	bikes_34.0	22	y_3	03
56	30.0	5.329749066180738	1.0	y	3	no_noise	no_learn	bikes	bikes_30.0	23	y_3	03
57	25.0	9.77289893679517	1.0	y	3	no_noise	no_learn	bikes	bikes_25.0	24	y_3	03
58	21.0	2.4249155733268712	1.0	y	3	no_noise	no_learn	bikes	bikes_21.0	25	y_3	03
59	43.0	6.4495016253204085	1.0	y	3	no_noise	no_learn	bikes	bikes_43.0	26	y_3	03
60	26.0	7.251770994829713	1.0	y	3	no_noise	no_learn	bikes	bikes_26.0	27	y_3	03
61	32.0	9.604443918564355	0.0	y	3	no_noise	no_learn	bikes	bikes_32.0	28	y_3	03
62	33.0	4.179878046310478	1.0	y	3	no_noise	no_learn	bikes	bikes_33.0	29	y_3	03
63	36.0	10.639459004742092	0.0	y	3	no_noise	no_learn	bikes	bikes_36.0	30	y_3	03
64	46.0	9.368416765875736	0.0	y	3	no_noise	no_learn	bikes	bikes_46.0	31	y_3	03
65	44.0	10.779264063616212	1.0	y	3	no_noise	no_learn	bikes	bikes_44.0	32	y_3	03
66	23.0	19.91977581851461	0.0	y	3	no_noise	no_learn	bikes	bikes_23.0	33	y_3	03
67	48.0	14.90280700958101	0.0	y	3	no_noise	no_learn	bikes	bikes_48.0	34	y_3	03
68	28.0	4.862001797537231	1.0	y	3	no_noise	no_learn	bikes	bikes_28.0	35	y_3	03
69	42.0	17.036594616629372	1.0	y	3	no_noise	no_learn	bikes	bikes_42.0	36	y_3	03
70	20.0	15.920623124358823	0.0	y	3	no_noise	no_learn	bikes	bikes_20.0	37	y_3	03
71	22.0	11.460115843039606	0.0	y	3	no_noise	no_learn	bikes	bikes_22.0	38	y_3	03
72	47.0	3.7485268386444663	0.0	y	3	no_noise	no_learn	bikes	bikes_47.0	39	y_3	03
73	40.0	9.535076273734376	0.0	y	3	no_noise	no_learn	bikes	bikes_40.0	40	y_3	03
74	35.0	5.3112939263846775	1.0	y	3	no_noise	no_learn	bikes	bikes_35.0	41	y_3	03
75	39.0	9.540612734630486	1.0	y	3	no_noise	no_learn	bikes	bikes_39.0	42	y_3	03
76	31.0	12.860421051436786	0.0	y	3	no_noise	no_learn	bikes	bikes_31.0	43	y_3	03
77	24.0	6.727035823492769	1.0	y	3	no_noise	no_learn	bikes	bikes_24.0	44	y_3	03
78	37.0	11.335216640422006	0.0	y	3	no_noise	no_learn	bikes	bikes_37.0	45	y_3	03
79	38.0	9.70877680805097	0.0	y	3	no_noise	no_learn	bikes	bikes_38.0	46	y_3	03
80	27.0	3.576318308209011	1.0	y	3	no_noise	no_learn	bikes	bikes_27.0	47	y_3	03
83	49.0	4.838036535860738	1.0	y	3	noise	no_learn	bikes	bikes_49.0	48	y_3	03
84	63.0	2.656630826697437	1.0	y	3	noise	no_learn	bikes	bikes_63.0	49	y_3	03
85	54.0	4.21293958802562	1.0	y	3	noise	no_learn	bikes	bikes_54.0	50	y_3	03
86	53.0	6.41454894234812	1.0	y	3	noise	no_learn	bikes	bikes_53.0	51	y_3	03
87	69.0	4.415042089745839	1.0	y	3	noise	no_learn	bikes	bikes_69.0	52	y_3	03
88	70.0	5.0662284394911685	1.0	y	3	noise	no_learn	bikes	bikes_70.0	53	y_3	03
89	66.0	4.4045778018025885	1.0	y	3	noise	no_learn	bikes	bikes_66.0	54	y_3	03
90	65.0	2.5992259571394243	1.0	y	3	noise	no_learn	bikes	bikes_65.0	55	y_3	03
91	72.0	7.506524376556626	0.0	y	3	noise	no_learn	bikes	bikes_72.0	56	y_3	03
92	64.0	9.048254290626572	1.0	y	3	noise	no_learn	bikes	bikes_64.0	57	y_3	03
93	60.0	11.56966061571802	1.0	y	3	noise	no_learn	bikes	bikes_60.0	58	y_3	03
94	62.0	5.5286649523350215	1.0	y	3	noise	no_learn	bikes	bikes_62.0	59	y_3	03
95	56.0	8.41046517941868	1.0	y	3	noise	no_learn	bikes	bikes_56.0	60	y_3	03
96	61.0	3.396907070282396	1.0	y	3	noise	no_learn	bikes	bikes_61.0	61	y_3	03
97	67.0	4.701988230917777	1.0	y	3	noise	no_learn	bikes	bikes_67.0	62	y_3	03
98	57.0	6.6952109998219385	1.0	y	3	noise	no_learn	bikes	bikes_57.0	63	y_3	03
99	58.0	2.8376645479293074	1.0	y	3	noise	no_learn	bikes	bikes_58.0	64	y_3	03
100	50.0	2.8864739839427784	0.0	y	3	noise	no_learn	bikes	bikes_50.0	65	y_3	03
101	59.0	7.3269818487715375	1.0	y	3	noise	no_learn	bikes	bikes_59.0	66	y_3	03
102	51.0	9.548706511248382	1.0	y	3	noise	no_learn	bikes	bikes_51.0	67	y_3	03
103	68.0	4.657504066339243	1.0	y	3	noise	no_learn	bikes	bikes_68.0	68	y_3	03
104	55.0	6.9125273216614005	1.0	y	3	noise	no_learn	bikes	bikes_55.0	69	y_3	03
105	52.0	2.978049875559009	1.0	y	3	noise	no_learn	bikes	bikes_52.0	70	y_3	03
106	71.0	5.357016429872601	1.0	y	3	noise	no_learn	bikes	bikes_71.0	71	y_3	03
11	1.0	12.663524759889695	0.0	y	3	learn	learn	cars	cars_1.0	0	y_3	03
12	2.0	9.101619970970203	1.0	y	3	learn	learn	cars	cars_2.0	1	y_3	03
13	3.0	11.566143344211016	1.0	y	3	learn	learn	cars	cars_3.0	2	y_3	03
18	4.0	6.924534265435796	1.0	y	3	learn	learn	cars	cars_4.0	3	y_3	03
19	5.0	5.438143026523903	1.0	y	3	learn	learn	cars	cars_5.0	4	y_3	03
20	6.0	3.248300323117292	1.0	y	3	learn	learn	cars	cars_6.0	5	y_3	03
25	7.0	7.143384733582934	1.0	y	3	learn	learn	cars	cars_7.0	6	y_3	03
26	8.0	3.518513896058721	1.0	y	3	learn	learn	cars	cars_8.0	7	y_3	03
27	9.0	5.86078979764352	1.0	y	3	learn	learn	cars	cars_9.0	8	y_3	03
32	10.0	3.508055281134148	1.0	y	3	learn	learn	cars	cars_10.0	9	y_3	03
33	11.0	6.524690192407434	1.0	y	3	learn	learn	cars	cars_11.0	10	y_3	03
34	12.0	3.443396646922338	1.0	y	3	learn	learn	cars	cars_12.0	11	y_3	03
39	13.0	5.10536294756821	1.0	y	3	learn	learn	cars	cars_13.0	12	y_3	03
40	14.0	3.4922097298767767	1.0	y	3	learn	learn	cars	cars_14.0	13	y_3	03
41	15.0	7.03526186248564	1.0	y	3	learn	learn	cars	cars_15.0	14	y_3	03
46	16.0	4.007949925075081	1.0	y	3	learn	learn	cars	cars_16.0	15	y_3	03
47	17.0	7.830871108206337	0.0	y	3	learn	learn	cars	cars_17.0	16	y_3	03
48	18.0	3.3935612049826887	1.0	y	3	learn	learn	cars	cars_18.0	17	y_3	03
51	19.0	4.069295516452257	1.0	y	3	no_noise	no_learn	cars	cars_19.0	18	y_3	03
52	45.0	3.5223962668314925	1.0	y	3	no_noise	no_learn	cars	cars_45.0	19	y_3	03
53	41.0	5.149182963763451	0.0	y	3	no_noise	no_learn	cars	cars_41.0	20	y_3	03
54	29.0	3.0009802165659494	0.0	y	3	no_noise	no_learn	cars	cars_29.0	21	y_3	03
55	34.0	7.683096268694499	0.0	y	3	no_noise	no_learn	cars	cars_34.0	22	y_3	03
56	30.0	3.20964356424156	1.0	y	3	no_noise	no_learn	cars	cars_30.0	23	y_3	03
57	25.0	8.745878349411214	1.0	y	3	no_noise	no_learn	cars	cars_25.0	24	y_3	03
58	21.0	6.735671778598771	0.0	y	3	no_noise	no_learn	cars	cars_21.0	25	y_3	03
59	43.0	7.854419403018255	1.0	y	3	no_noise	no_learn	cars	cars_43.0	26	y_3	03
60	26.0	10.863331715172537	1.0	y	3	no_noise	no_learn	cars	cars_26.0	27	y_3	03
61	32.0	8.131308092724794	1.0	y	3	no_noise	no_learn	cars	cars_32.0	28	y_3	03
62	33.0	10.462364789684218	1.0	y	3	no_noise	no_learn	cars	cars_33.0	29	y_3	03
63	36.0	5.218354484237351	0.0	y	3	no_noise	no_learn	cars	cars_36.0	30	y_3	03
64	46.0	4.325217134784906	0.0	y	3	no_noise	no_learn	cars	cars_46.0	31	y_3	03
65	44.0	10.450209131777227	0.0	y	3	no_noise	no_learn	cars	cars_44.0	32	y_3	03
66	23.0	8.345951612394856	1.0	y	3	no_noise	no_learn	cars	cars_23.0	33	y_3	03
67	48.0	3.857865356578259	1.0	y	3	no_noise	no_learn	cars	cars_48.0	34	y_3	03
68	28.0	6.869294057676598	1.0	y	3	no_noise	no_learn	cars	cars_28.0	35	y_3	03
69	42.0	5.514405009762413	1.0	y	3	no_noise	no_learn	cars	cars_42.0	36	y_3	03
70	20.0	5.7023476571666825	1.0	y	3	no_noise	no_learn	cars	cars_20.0	37	y_3	03
71	22.0	7.60775534053755	0.0	y	3	no_noise	no_learn	cars	cars_22.0	38	y_3	03
72	47.0	4.5172099122210065	0.0	y	3	no_noise	no_learn	cars	cars_47.0	39	y_3	03
73	40.0	10.094453327670637	1.0	y	3	no_noise	no_learn	cars	cars_40.0	40	y_3	03
74	35.0	4.085502520036243	1.0	y	3	no_noise	no_learn	cars	cars_35.0	41	y_3	03
75	39.0	2.8658063669099647	1.0	y	3	no_noise	no_learn	cars	cars_39.0	42	y_3	03
76	31.0	5.670128153487895	1.0	y	3	no_noise	no_learn	cars	cars_31.0	43	y_3	03
77	24.0	3.382344836863922	1.0	y	3	no_noise	no_learn	cars	cars_24.0	44	y_3	03
78	37.0	2.5024163006892195	0.0	y	3	no_noise	no_learn	cars	cars_37.0	45	y_3	03
79	38.0	2.663059167152824	0.0	y	3	no_noise	no_learn	cars	cars_38.0	46	y_3	03
80	27.0	4.799216069877731	1.0	y	3	no_noise	no_learn	cars	cars_27.0	47	y_3	03
83	49.0	6.773533099229097	1.0	y	3	noise	no_learn	cars	cars_49.0	48	y_3	03
84	63.0	5.2319871530453375	0.0	y	3	noise	no_learn	cars	cars_63.0	49	y_3	03
85	54.0	7.7921008889643435	1.0	y	3	noise	no_learn	cars	cars_54.0	50	y_3	03
86	53.0	3.5851580867674784	1.0	y	3	noise	no_learn	cars	cars_53.0	51	y_3	03
87	69.0	10.708096451042367	1.0	y	3	noise	no_learn	cars	cars_69.0	52	y_3	03
88	70.0	7.259667836657172	0.0	y	3	noise	no_learn	cars	cars_70.0	53	y_3	03
89	66.0	10.416841247060804	0.0	y	3	noise	no_learn	cars	cars_66.0	54	y_3	03
90	65.0	7.212291243045911	0.0	y	3	noise	no_learn	cars	cars_65.0	55	y_3	03
91	72.0	3.1403970788815063	1.0	y	3	noise	no_learn	cars	cars_72.0	56	y_3	03
92	64.0	4.746285591099877	0.0	y	3	noise	no_learn	cars	cars_64.0	57	y_3	03
93	60.0	3.4255906625367065	1.0	y	3	noise	no_learn	cars	cars_60.0	58	y_3	03
94	62.0	6.7727571113318845	1.0	y	3	noise	no_learn	cars	cars_62.0	59	y_3	03
95	56.0	4.514853583441436	1.0	y	3	noise	no_learn	cars	cars_56.0	60	y_3	03
96	61.0	6.0480148081987855	1.0	y	3	noise	no_learn	cars	cars_61.0	61	y_3	03
97	67.0	4.239853603703523	0.0	y	3	noise	no_learn	cars	cars_67.0	62	y_3	03
